"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 03 16:42:00 CST 2026","Tue Mar 03 16:42:01 CST 2026","71","testcase.test_finance","test_finance_api","TestFinanceAPI","","","test_withdraw[TC-FIN-008_\u63d0\u73b0\u91d1\u989d\u4e3a\u7a7a]","测试用户提现接口的各种场景"
"passed","Tue Mar 03 16:42:17 CST 2026","Tue Mar 03 16:42:17 CST 2026","39","testcase.test_user","test_user_api","TestUserAPI","","","test_register[TC-AUTH-013_\u7528\u6237\u540d\u4e3a\u7a7a]","测试用户注册接口的各种场景"
"passed","Tue Mar 03 16:42:15 CST 2026","Tue Mar 03 16:42:15 CST 2026","32","testcase.test_user","test_user_api","TestUserAPI","","","test_login[TC-AUTH-007_\u8eab\u4efd\u65e0\u6548]","测试用户登录接口的各种场景"
"passed","Tue Mar 03 16:40:49 CST 2026","Tue Mar 03 16:40:50 CST 2026","705","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_audit[TC-ADMIN-024_response_content\u4e3a\u7a7a]","测试管理员审核申诉的各种场景"
"passed","Tue Mar 03 16:40:53 CST 2026","Tue Mar 03 16:40:53 CST 2026","60","testcase.test_appeal","test_appeal_api","TestAppealAPI","","","test_submit_appeal[TC-APPEAL-003_\u8bc4\u4ef7\u4e0d\u5b58\u5728]","测试提交评价申诉接口的各种场景"
"broken","Tue Mar 03 16:40:38 CST 2026","Tue Mar 03 16:40:40 CST 2026","1903","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_user_manage[TC-ADMIN-004_\u975e\u7ba1\u7406\u5458\u8bbf\u95ee]","测试管理员获取用户列表的各种场景"
"passed","Tue Mar 03 16:40:49 CST 2026","Tue Mar 03 16:40:49 CST 2026","426","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_audit[TC-ADMIN-023_action\u4e3a\u7a7a]","测试管理员审核申诉的各种场景"
"failed","Tue Mar 03 16:42:21 CST 2026","Tue Mar 03 16:42:22 CST 2026","940","testcase.test_wish","test_wish_api","TestWishAPI","","","test_create_wish[TC-WISH-001_\u521b\u5efa\u6210\u529f]","测试创建心愿接口的各种场景"
"failed","Tue Mar 03 16:40:54 CST 2026","Tue Mar 03 16:40:54 CST 2026","82","testcase.test_appeal","test_appeal_api","TestAppealAPI","","","test_appeal_detail[TC-APPEAL-005_\u6210\u529f\u83b7\u53d6]","测试获取申诉详情接口"
"passed","Tue Mar 03 16:42:16 CST 2026","Tue Mar 03 16:42:16 CST 2026","27","testcase.test_user","test_user_api","TestUserAPI","","","test_login[TC-AUTH-010_\u65e0\u53c2]","测试用户登录接口的各种场景"
"failed","Tue Mar 03 16:42:03 CST 2026","Tue Mar 03 16:42:04 CST 2026","246","testcase.test_product","test_product_api","TestProductAPI","","","test_purchase_product[TC-PROD-013_\u8d2d\u4e70\u81ea\u5df1\u5546\u54c1]","测试购买商品接口的各种场景"
"passed","Tue Mar 03 16:42:21 CST 2026","Tue Mar 03 16:42:21 CST 2026","31","testcase.test_user","test_user_api","TestUserAPI","","","test_password_reset[TC-AUTH-030_\u5bc6\u7801\u4e3a\u7a7a]","测试密码重置申请接口的各种场景"
"passed","Tue Mar 03 16:42:23 CST 2026","Tue Mar 03 16:42:23 CST 2026","62","testcase.test_wish","test_wish_api","TestWishAPI","","","test_create_wish[TC-WISH-002_\u6807\u9898\u4e3a\u7a7a]","测试创建心愿接口的各种场景"
"passed","Tue Mar 03 16:41:00 CST 2026","Tue Mar 03 16:41:00 CST 2026","127","testcase.test_credit","test_credit_api","TestCreditAPI","","","test_credit_appeal[TC-CREDIT-010_\u7533\u8bc9\u5185\u5bb9\u4e3a\u7a7a]","测试提交信用申诉接口的各种场景"
"passed","Tue Mar 03 16:40:42 CST 2026","Tue Mar 03 16:40:42 CST 2026","180","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_product_audit[TC-ADMIN-012_\u4e0b\u67b6\u5546\u54c1]","测试管理员审核商品的各种场景"
"passed","Tue Mar 03 16:40:46 CST 2026","Tue Mar 03 16:40:47 CST 2026","439","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_list[TC-ADMIN-019-5_\u9a8c\u8bc1\u8bc1\u636e\u7167\u7247\u6570\u636e\u7ed3\u6784]","测试管理员获取申诉管理数据"
"passed","Tue Mar 03 16:42:23 CST 2026","Tue Mar 03 16:42:23 CST 2026","57","testcase.test_wish","test_wish_api","TestWishAPI","","","test_create_wish[TC-WISH-003_\u63cf\u8ff0\u4e3a\u7a7a]","测试创建心愿接口的各种场景"
"passed","Tue Mar 03 16:42:15 CST 2026","Tue Mar 03 16:42:15 CST 2026","26","testcase.test_user","test_user_api","TestUserAPI","","","test_login[TC-AUTH-005_\u7528\u6237\u540d\u5b57\u6bb5\u503c\u4e3a\u7a7a]","测试用户登录接口的各种场景"
"passed","Tue Mar 03 16:40:55 CST 2026","Tue Mar 03 16:40:55 CST 2026","45","testcase.test_base","test_base_api","TestBaseAPI","","","test_csrf_token[TC-BASE-001_\u6b63\u5e38\u83b7\u53d6Token]","测试获取CSRF Token接口的各种场景"
"failed","Tue Mar 03 16:42:10 CST 2026","Tue Mar 03 16:42:10 CST 2026","550","testcase.test_product","test_product_api","TestProductAPI","","","test_my_products[TC-PROD-023_\u672a\u767b\u5f55\u7528\u6237]","测试获取我发布的商品列表接口"
"passed","Tue Mar 03 16:40:54 CST 2026","Tue Mar 03 16:40:55 CST 2026","751","testcase.test_appeal","test_appeal_api","TestAppealAPI","","","test_negative_evaluations[TC-APPEAL-006_\u6210\u529f\u83b7\u53d6]","测试获取卖家负面评价列表"
"passed","Tue Mar 03 16:42:18 CST 2026","Tue Mar 03 16:42:18 CST 2026","61","testcase.test_user","test_user_api","TestUserAPI","","","test_register[TC-AUTH-015_\u786e\u8ba4\u5bc6\u7801\u4e3a\u7a7a]","测试用户注册接口的各种场景"
"passed","Tue Mar 03 16:40:56 CST 2026","Tue Mar 03 16:40:57 CST 2026","1157","testcase.test_credit","test_credit_api","TestCreditAPI","","","test_get_credit_score[TC-CREDIT-002_\u672a\u767b\u5f55\u7528\u6237]","测试获取信用分接口的各种场景"
"passed","Tue Mar 03 16:40:52 CST 2026","Tue Mar 03 16:40:53 CST 2026","788","testcase.test_appeal","test_appeal_api","TestAppealAPI","","","test_submit_appeal[TC-APPEAL-002_\u7533\u8bc9\u5185\u5bb9\u4e3a\u7a7a]","测试提交评价申诉接口的各种场景"
"passed","Tue Mar 03 16:40:43 CST 2026","Tue Mar 03 16:40:44 CST 2026","273","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_wish_audit[TC-WISH-MANAGE-002_\u62d2\u7edd\u5fc3\u613f]","测试管理员审核心愿的各种场景"
"passed","Tue Mar 03 16:42:02 CST 2026","Tue Mar 03 16:42:02 CST 2026","80","testcase.test_product","test_product_api","TestProductAPI","","","test_create_product[TC-PROD-009_\u672a\u767b\u5f55\u7528\u6237]","测试创建商品接口的各种场景"
"failed","Tue Mar 03 16:40:57 CST 2026","Tue Mar 03 16:40:59 CST 2026","1378","testcase.test_credit","test_credit_api","TestCreditAPI","","","test_update_credit_score[TC-CREDIT-003_\u7ba1\u7406\u5458\u66f4\u65b0\u6210\u529f]","测试管理员更新信用分接口的各种场景"
"passed","Tue Mar 03 16:40:46 CST 2026","Tue Mar 03 16:40:46 CST 2026","459","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_list[TC-ADMIN-019-4_\u9a8c\u8bc1\u7533\u8bc9\u6570\u636e\u5b8c\u6574\u6027]","测试管理员获取申诉管理数据"
"broken","Tue Mar 03 16:40:42 CST 2026","Tue Mar 03 16:40:42 CST 2026","110","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_product_audit[TC-ADMIN-014_action\u4e3a\u7a7a]","测试管理员审核商品的各种场景"
"passed","Tue Mar 03 16:42:00 CST 2026","Tue Mar 03 16:42:00 CST 2026","263","testcase.test_finance","test_finance_api","TestFinanceAPI","","","test_withdraw[TC-FIN-007_\u63d0\u73b0\u6210\u529f]","测试用户提现接口的各种场景"
"passed","Tue Mar 03 16:40:41 CST 2026","Tue Mar 03 16:40:41 CST 2026","97","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_product_list[TC-ADMIN-003_\u83b7\u53d6\u88ab\u62d2\u7edd\u5546\u54c1\u5217\u8868]","测试管理员获取商品管理数据"
"passed","Tue Mar 03 16:42:09 CST 2026","Tue Mar 03 16:42:09 CST 2026","529","testcase.test_product","test_product_api","TestProductAPI","","","test_my_products[TC-PROD-021_\u8fdd\u89c4\u5546\u54c1\u7b5b\u9009]","测试获取我发布的商品列表接口"
"failed","Tue Mar 03 16:42:14 CST 2026","Tue Mar 03 16:42:15 CST 2026","900","testcase.test_user","test_user_api","TestUserAPI","","","test_login[TC-AUTH-003_\u672a\u5ba1\u6838\u5b66\u751f\u767b\u5f55]","测试用户登录接口的各种场景"
"failed","Tue Mar 03 16:40:53 CST 2026","Tue Mar 03 16:40:54 CST 2026","845","testcase.test_appeal","test_appeal_api","TestAppealAPI","","","test_submit_appeal[TC-APPEAL-004_\u975e\u5356\u5bb6\u7528\u6237]","测试提交评价申诉接口的各种场景"
"passed","Tue Mar 03 16:42:07 CST 2026","Tue Mar 03 16:42:08 CST 2026","1498","testcase.test_product","test_product_api","TestProductAPI","","","test_my_products[TC-PROD-019_\u5df2\u4e0a\u67b6\u5546\u54c1\u7b5b\u9009]","测试获取我发布的商品列表接口"
